id,name,host_id,host_acceptance_rate,host_total_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
19593368,COZY THEATRE DISTRICT STUDIO NEAR BOSTON COMMON,56359408,100%,7,Downtown,42.35145,-71.06461,Entire rental unit,Entire home/apt,2,1,0,4,$179.00 ,91,1125,4.28,4.44,4.24,4.8,4.74,4.82,4.2
19727919,Shelly's Bunk Room,139072570,100%,5,East Boston,42.38138,-71.02312,Private room in rental unit,Private room,2,1,1,2,$71.00 ,1,21,4.87,4.91,4.9,4.96,4.96,4.82,4.84
19885281,#203 Boston Female only Queen Bed全楼 禁烟,105851798,98%,30,Dorchester,42.3075,-71.06533,Private room in rental unit,Private room,1,2,1,1,$55.00 ,30,120,4.69,4.78,4.69,4.82,4.76,4.02,4.67
19885345,#202 Boston private AC Queen BR 全楼禁烟 female,105851798,98%,30,Dorchester,42.30792,-71.06513,Private room in rental unit,Private room,2,2,1,1,$56.00 ,30,180,4.75,4.82,4.82,4.89,4.89,4.39,4.64
19918817,#204 Boston private Central AC 禁烟 Female only,105851798,98%,30,Dorchester,42.30754,-71.06525,Private room in rental unit,Private room,1,2,1,1,$55.00 ,29,120,4.66,4.74,4.71,4.92,4.95,4.26,4.61
19969497,*Modern City Triplex!! *Close to Center,28662210,99%,8,Roxbury,42.33016,-71.09527,Entire rental unit,Entire home/apt,8,2,4,4,$575.00 ,3,90,4.9,4.93,4.87,4.92,4.92,4.72,4.8
19982161,"Cozy, Bright Studio in Back Bay/South End",12195484,43%,2,Back Bay,42.34728,-71.07585,Entire rental unit,Entire home/apt,3,1,0,1,$190.00 ,29,300,4.86,4.93,4.96,4.75,4.93,5,4.61
19997604,Back Bay Apartment near MIT and Newbury Street,51079261,99%,60,Fenway,42.35095,-71.09009,Entire rental unit,Entire home/apt,2,1,0,2,$230.00 ,2,1125,4.88,4.89,4.91,4.94,4.91,4.97,4.81
20137039,Beautiful condo with city benefits,32755249,100%,3,Dorchester,42.31947,-71.05538,Entire condo,Entire home/apt,4,1,2,2,$344.00 ,2,365,4.82,4.86,4.67,4.97,4.9,4.79,4.76
20137476,Cozy Room in Beacon Hill/MIT/MGH! (Room A),95634275,88%,47,Beacon Hill,42.35966,-71.06538,Private room in townhouse,Private room,1,1,1,1,$142.00 ,29,1124,4.73,4.86,4.68,4.91,4.93,4.92,4.61
20152689,Cozy Room in the Heart of Boston (MGH/Downtown),95634275,88%,47,Beacon Hill,42.36019,-71.064,Private room in townhouse,Private room,1,1,1,1,$131.00 ,29,1125,4.71,4.8,4.59,4.9,4.96,4.95,4.54
20229074,Great South End / Back Bay location! 1 bed condo,84699905,100%,2,South End,42.34631,-71.07188,Entire condo,Entire home/apt,2,1,1,1,$298.00 ,3,14,5,4.99,5,5,5,4.98,4.91
20237145,"Bright and Spacious 3 BedR., 1 bath",66645251,99%,4,Dorchester,42.30427,-71.06056,Entire rental unit,Entire home/apt,6,1,3,3,$191.00 ,1,28,4.88,4.95,4.95,4.96,4.93,4.54,4.77
20269422,"#205 Boston Private Room 双床 ( females, or couple)",112905339,,25,Dorchester,42.3077,-71.06489,Private room in rental unit,Private room,2,2,1,2,$80.00 ,29,120,4.71,4.85,4.78,4.95,4.95,4.46,4.68
20359898,EXTENDED STAY. VERY QUIET. SPACIOUS. NEXT TO TRAIN,26083391,100%,1,Jamaica Plain,42.31808,-71.10706,Entire rental unit,Entire home/apt,2,1,1,1,$118.00 ,29,365,5,4.99,4.97,4.99,4.99,4.9,4.87
20446955,Your Other Home in a Different Town,51772323,,6,Hyde Park,42.26724,-71.10521,Private room in home,Private room,2,1,2,1,$80.00 ,91,1125,4.26,4.42,4.47,4.32,4.37,3.84,4.17
20479416,Shelly's Eclectic Room,139072570,100%,5,East Boston,42.38138,-71.02312,Private room in rental unit,Private room,2,1,1,2,$72.00 ,1,21,4.82,4.86,4.85,4.93,4.96,4.77,4.79
20634420,Friendly family single room,27871799,87%,7,Mattapan,42.2765,-71.07733,Private room in home,Private room,1,1,1,1,$90.00 ,1,1125,4.75,4.83,4.74,4.92,4.85,4.7,4.58
20649310,Comfort and convenience in a Victorian home,42379994,94%,2,Roslindale,42.27975,-71.12545,Private room in home,Private room,2,1.5,1,1,$98.00 ,1,60,4.87,4.95,4.95,5,4.95,4.87,4.84
20723594,Lower level private room and bath in Savin Hill,72139831,95%,4,Dorchester,42.31016,-71.05332,Private room in home,Private room,2,1,1,2,$75.00 ,1,1125,4.93,4.94,4.91,4.96,4.98,4.89,4.9
20747657,Nice  Room. Walking distance to new train Station,148594740,100%,2,Hyde Park,42.2721,-71.1081,Private room in home,Private room,2,1,1,1,$80.00 ,2,28,4.79,4.86,4.79,4.97,4.88,4.58,4.73
20754696,Cozy Private Garden Studio near the Heart of JP,883209,100%,1,Jamaica Plain,42.30615,-71.11674,Entire guest suite,Entire home/apt,2,1,0,1,$119.00 ,3,31,4.91,4.96,4.96,4.97,4.97,4.88,4.87
20775116,Gorgeous Audubon Circle Studios (2),70331522,100%,4,Fenway,42.34737,-71.1033,Entire rental unit,Entire home/apt,2,1,2,1,$175.00 ,30,1125,4.97,4.98,4.97,4.96,4.99,4.95,4.87
20785742,Symphony Place,148963669,100%,1,Fenway,42.34132,-71.08615,Entire rental unit,Entire home/apt,4,1,1,2,$200.00 ,2,1125,4.95,4.96,4.95,4.98,4.96,4.98,4.84
20858430,"Stylish, Comfortable Luxury | Near T",149617117,100%,15,Roxbury,42.33091,-71.09205,Entire condo,Entire home/apt,8,1.5,3,5,$381.00 ,10,365,4.71,4.82,4.9,4.92,4.95,4.64,4.73
20868619,3 Bedroom Apartment with Parking,117861820,100%,20,Brighton,42.35949097,-71.14155792,Entire rental unit,Entire home/apt,7,1,3,3,$403.00 ,2,180,4.86,4.85,4.94,4.95,4.87,4.72,4.73
20903558,Sunny room and private bathroom- Brighton center,1521296,100%,3,Brighton,42.346,-71.15535,Private room in home,Private room,2,1,1,2,$80.00 ,3,1125,4.8,4.8,4.77,4.92,4.91,4.75,4.76
20978478,Escape Noisy Boston in Modern/Bright PrivateRoom,9705586,100%,5,Roslindale,42.27782,-71.13332,Private room in rental unit,Private room,2,1,1,1,$100.00 ,2,1125,4.75,4.93,4.8,4.93,4.83,4.75,4.73
21006936,One bedroom apartment in Beacon Hill/MGH,151248865,68%,26,Beacon Hill,42.36101,-71.06874,Entire condo,Entire home/apt,3,1,1,2,$120.00 ,91,999,4.17,4.33,3.83,5,3.83,5,4
21025191,Private room.  Very close to new train Station,148594740,100%,2,Hyde Park,42.27076,-71.10598,Private room in home,Private room,2,1,1,1,$80.00 ,2,28,4.62,4.73,4.75,4.89,4.78,4.51,4.56
21038943,Single room,46580723,,7,Allston,42.3595,-71.12947,Private room in rental unit,Private room,2,1,1,1,$82.00 ,91,1125,4.76,4.82,4.8,4.8,4.76,4.89,4.78
21039322,Single room,46580723,,7,Allston,42.35958,-71.13128,Private room in guest suite,Private room,2,1,0,1,$82.00 ,91,1125,4.4,4.7,4.63,4.38,4.03,4.73,4.53
21096288,Minutes to Downtown Boston,12357599,75%,2,Dorchester,42.31139,-71.05494,Entire home,Entire home/apt,4,1,4,4,$215.00 ,31,365,4.61,4.83,4.11,5,5,4.72,4.67
21140575,Near the Red & Commuter T lines!,16186589,96%,30,Dorchester,42.30429,-71.07436,Private room in rental unit,Private room,1,1,1,1,$50.00 ,30,365,5,5,4.86,5,5,4.14,4.71
21141934,Quick Steps to the Red Line!,16186589,96%,30,Dorchester,42.29097,-71.06516,Private room in rental unit,Private room,1,1,1,1,$50.00 ,30,365,4.33,4.78,3.89,5,4.78,4.11,4
21182192,Location! Parking for Rent. Private Deck!,96442537,100%,3,Bay Village,42.34971,-71.06862,Entire rental unit,Entire home/apt,4,1,1,2,$307.00 ,2,91,4.83,4.89,4.9,4.93,4.86,4.98,4.65
21190750,Two by Sea Suite King Bed/Twin Bed PVT Bath Entry,52881930,100%,3,South Boston,42.33451,-71.02731,Entire guest suite,Entire home/apt,2,1,0,4,$162.00 ,2,20,4.97,4.98,4.98,4.98,4.99,4.9,4.93
21238858,Boston/Brookline Private 1 BR/Bath w/ Free Parking,147418936,100%,2,Allston,42.34745,-71.14036,Entire guest suite,Entire home/apt,2,1,1,1,$129.00 ,2,730,4.48,4.62,4.34,4.84,4.8,4.81,4.52
21350397,Astonishing 1 Bed South End Boston's Best Location,154540888,98%,2,South End,42.3440581,-71.0700076,Entire rental unit,Entire home/apt,2,1,1,2,$357.00 ,3,1125,4.99,4.99,5,5,5,4.98,4.9
21369962,Beacon Hill Designer Suite with Roof deck,57533988,75%,3,Downtown,42.35748,-71.06156,Entire rental unit,Entire home/apt,4,1,1,2,$175.00 ,29,360,4.97,4.91,4.97,4.95,5,5,4.83
21444743,BACK BAY STUDIO ON MARLBOROUGH ST-min 3 months,155595193,17%,16,Back Bay,42.35243,-71.07565,Entire condo,Entire home/apt,2,1,0,1,$100.00 ,91,1125,,,,,,,
21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,155595193,17%,16,Fenway,42.34651,-71.0899,Entire rental unit,Entire home/apt,2,1,0,1,$130.00 ,29,1125,5,5,4,5,5,5,4.5
21445137,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,155595193,17%,16,Beacon Hill,42.36048,-71.06898,Entire condo,Entire home/apt,2,1,0,1,$130.00 ,29,1125,4,4.5,4,4.5,4,5,3.5
21454153,Minion? *Family*Tourist/Convention/Subway 130-1,26704689,,21,South Boston,42.33623,-71.05418,Entire rental unit,Entire home/apt,11,2,4,8,$125.00 ,91,1125,4.81,4.91,4.74,5,4.91,4.86,4.77
21484706,Spacious for Friendly Female Roommates all utility,156053359,78%,10,Dorchester,42.29093,-71.06551,Private room in condo,Private room,4,1.5,2,1,$47.00 ,91,1125,4.51,4.76,4.11,4.92,4.89,4.7,4.49
21486679,"Stylish Studio in the Back Bay, on Newbury St; #9",22348222,99%,156,Back Bay,42.34979,-71.08262,Entire rental unit,Entire home/apt,2,1,0,1,$295.00 ,1,1125,4.63,4.75,4.8,4.91,4.82,4.95,4.53
21597670,Entire 1-bedroom Apartment Near Downtown/Longwood,60155656,80%,1,Roxbury,42.31977,-71.09202,Private room in townhouse,Private room,4,1,1,1,$65.00 ,60,1125,4.96,4.98,4.99,4.97,4.99,4.71,4.87
21624391,"Clean, spacious condo just steps from the MBTA",202410,50%,1,Brighton,42.34351,-71.15211,Entire home,Entire home/apt,4,1,2,3,$307.00 ,2,1125,4.97,4.98,4.99,4.96,4.95,4.91,4.82
21679902,"Back Bay studio- Close to Northeastern, colleges..",155595193,17%,16,Back Bay,42.35144,-71.08725,Entire rental unit,Entire home/apt,2,1,0,1,$116.00 ,29,1125,4.5,4.75,4.5,4,4.75,5,4.5
21701419,"Private High-Rise, River-View Bedroom Near MGH",6574212,99%,4,West End,42.36441,-71.0686,Private room in rental unit,Private room,1,1,1,1,$110.00 ,29,90,4.93,4.95,4.91,4.93,4.98,4.93,4.79
21769647,Angela’s Comfy 1BR,158218784,100%,1,Dorchester,42.29286,-71.07486,Private room in home,Private room,3,1,2,3,$165.00 ,4,1125,4.83,4.86,4.7,4.93,4.92,4.47,4.8
21779767,BACK BAY ONE BEDROOM ON COMMONWEALTH AVE-MONTHLY,155595193,17%,16,Back Bay,42.35078,-71.08389,Entire condo,Entire home/apt,2,1,1,1,$130.00 ,91,1125,4,3,5,5,4,5,3
21799918,Large apartment for up to 8 ppl/1st floor,127718668,100%,16,Dorchester,42.31345,-71.05631,Entire rental unit,Entire home/apt,8,1.5,2,6,$89.00 ,1,1125,4.77,4.79,4.79,4.91,4.93,4.7,4.7
21800425,Large apartment for up to 8 ppl/2nd floor,127718668,100%,16,Dorchester,42.31345,-71.05631,Entire rental unit,Entire home/apt,8,1.5,2,4,$109.00 ,1,1125,4.75,4.84,4.84,4.94,4.88,4.69,4.69
21802497,Large apartment for up to 8 ppl/3rd floor,127718668,100%,16,Dorchester,42.31345,-71.05631,Entire rental unit,Entire home/apt,8,1.5,2,4,$273.00 ,1,1125,4.9,4.93,4.97,4.91,4.98,4.71,4.83
21815325,"WaterfrontM (North End)-MGH, SUBWAY, RESTAURANTS",155595193,17%,16,North End,42.36571,-71.05065,Entire condo,Entire home/apt,2,1,0,1,$125.00 ,32,1125,,,,,,,
21897391,Beautiful Back Bay Duplex rental,392021,44%,1,Back Bay,42.3495636,-71.08756256,Entire condo,Entire home/apt,7,2.5,4,5,"$1,150.00 ",4,100,5,5,5,5,5,5,4.7
21925988,Comfy room 3 min to T stop-easy access to Boston,21745230,97%,25,Charlestown,42.38356,-71.07874,Private room in rental unit,Private room,2,1,1,1,$59.00 ,29,1125,4.83,4.83,4.89,4.94,4.94,4.83,4.78
22013980,Now avail. Jamaica Pd and Arboretum 20 min Boston,160750677,100%,5,Jamaica Plain,42.30595016,-71.12496185,Entire home,Entire home/apt,2,1,2,2,$209.00 ,3,1125,4.91,4.88,4.95,4.91,4.94,4.79,4.74
22099733,"★ Chic, Clean & Large ★ Professionally Cleaned! ★",69587,97%,8,East Boston,42.38041,-71.03189,Private room in home,Private room,2,2.5,1,1,$112.00 ,1,14,4.9,4.92,4.96,4.96,4.92,4.72,4.83
22267104,Boston’s History Gem: One by Land Suite,52881930,100%,3,South Boston,42.33451,-71.02731,Entire guest suite,Entire home/apt,2,1,0,2,$169.00 ,2,10,4.97,4.98,4.98,4.99,4.98,4.88,4.91
22306805,"3 BR Private Family Home, S. Boston/Seaport/BCEC",161161895,95%,2,South Boston,42.33712,-71.03903,Entire home,Entire home/apt,8,2,3,3,$326.00 ,1,1125,4.92,4.96,4.96,4.95,4.94,4.91,4.79
22327139,"★ Clean, Modern & Bright ★ Great Location ★",69587,97%,8,East Boston,42.37855,-71.03157,Private room in home,Private room,2,2.5,1,1,$112.00 ,1,14,4.87,4.89,4.95,4.93,4.9,4.7,4.79
22327141,"★ Spacious, Modern & Comfy★Professionally Cleaned!",69587,97%,8,East Boston,42.37874,-71.03119,Private room in home,Private room,2,2.5,1,1,$112.00 ,1,14,4.88,4.89,4.94,4.95,4.92,4.72,4.77
22327142,"★ Bright, Sunny & Clean ★ Professionally Cleaned!",69587,97%,8,East Boston,42.38038,-71.02937,Private room in home,Private room,2,2.5,1,1,$112.00 ,1,14,4.87,4.9,4.95,4.96,4.92,4.67,4.77
22435979,Spacious South End Condo * Free on street parking*,19116354,100%,1,South End,42.33985,-71.07303,Entire rental unit,Entire home/apt,4,1,1,2,$154.00 ,91,190,4.66,4.72,4.48,4.78,4.7,4.82,4.62
22581254,"Brighton, MA Guesthouse for rent, Unit 1 (2nd Fl)",166004722,100%,6,Brighton,42.35718,-71.1568,Private room in home,Private room,1,1,1,1,$65.00 ,91,1125,5,5,5,5,5,4,5
22627055,The Boston Christopher Grand Studio Suite,48494513,0%,11,South End,42.34334776,-71.07944082,Entire rental unit,Entire home/apt,2,1,1,0,$200.00 ,29,1125,4,4.75,4.75,4,3.75,5,4.25
22627141,The Boston Christopher Grand Studio Suite,48494513,0%,11,South End,42.34230654,-71.07921428,Entire rental unit,Entire home/apt,2,1,1,0,$200.00 ,29,1125,,,,,,,
22627198,The Boston Christopher Grand Studio Suite,48494513,0%,11,South End,42.34176,-71.07814,Entire rental unit,Entire home/apt,2,1,1,0,$200.00 ,29,1125,5,4.67,5,4.67,5,5,5
22651814,Comfy Den w/ Bath in Rozzie - females only,15396970,78%,6,Roslindale,42.28497,-71.13567,Private room in townhouse,Private room,1,1,1,1,$68.00 ,2,125,4.98,4.98,4.98,5,4.98,4.95,4.95
22714438,Stunning South End Loft! Walk to Restaurants,37327467,50%,3,South End,42.34167,-71.07539,Entire loft,Entire home/apt,2,1,0,1,$140.00 ,29,365,4.78,4.9,4.73,4.86,4.9,4.97,4.72
22768569,1 spacious bedroom in a new house/Condo in Boston,27477868,,1,Roslindale,42.28788,-71.11953,Private room in condo,Private room,2,1,1,1,$70.00 ,91,1125,,,,,,,
22788158,*Victorian Brownstone heart of the South End!,4882636,99%,1,South End,42.34218,-71.07716,Entire rental unit,Entire home/apt,4,2.5,2,2,$463.00 ,2,1124,4.78,4.89,4.61,4.93,4.92,4.96,4.63
22840213,The Harvard Room conveniently near BC & Harvard,117861820,100%,20,Brighton,42.35972,-71.1417,Entire guest suite,Entire home/apt,2,1,1,1,$487.00 ,2,365,4.72,4.83,4.92,4.9,4.86,4.62,4.66
22886713,Boston College Room conveniently near Harvard & BC,117861820,100%,20,Brighton,42.35971,-71.14282,Entire guest suite,Entire home/apt,2,1,1,1,$155.00 ,2,365,4.77,4.84,4.9,4.93,4.85,4.64,4.68
22918412,Stylish garden level studio with a private patio,17266141,100%,1,East Boston,42.37154,-71.03688,Entire condo,Entire home/apt,4,1,1,2,$155.00 ,2,1125,4.82,4.83,4.93,4.94,4.96,4.84,4.78
23089618,Allston central private room,30489899,100%,19,Allston,42.35499,-71.13678,Private room in home,Private room,1,2,0,1,$60.00 ,91,365,,,,,,,
23109832,"Furnished, 3 br apt in Jamaica Plain - a true gem!",171702791,100%,1,Jamaica Plain,42.31734,-71.11375,Entire condo,Entire home/apt,6,1,3,3,$180.00 ,90,365,5,5,5,5,5,5,5
23128943,"Beautiful High-Rise, River Views, in Doorman Condo",6574212,99%,4,West End,42.36558533,-71.06755066,Private room in condo,Private room,1,1,1,1,$105.00 ,29,90,4.79,4.81,4.74,4.91,4.95,4.98,4.7
23149016,Boston Spirit (Entire Home),169085368,92%,5,Mattapan,42.26952,-71.10182,Entire home,Entire home/apt,6,1,3,4,$216.00 ,3,365,4.57,4.69,4.57,4.81,4.83,4.38,4.55
23171291,"Comfortable queen bed, high ceiling Room.",67103816,100%,11,Roxbury,42.31793,-71.09182,Private room in rental unit,Private room,1,1.5,4,1,$42.00 ,31,365,5,5,4.75,5,5,4.42,5
23183205,Back Bay Apt on Marlborough St-90 day min rental,38997,57%,29,Back Bay,42.34942,-71.08831,Entire condo,Entire home/apt,2,1,0,1,$130.00 ,91,1125,,,,,,,
23252361,Large 1-Bed. Condo in the Heart of the North End,173057387,100%,2,North End,42.36551,-71.05513,Entire rental unit,Entire home/apt,4,1,1,2,$373.00 ,2,90,4.96,4.96,4.89,4.98,4.97,4.99,4.82
23287236,Lrge 2 Bed/Bath by MGH Fast Wifi 100 mbps Best Loc,20079643,87%,22,West End,42.36534,-71.06733,Entire rental unit,Entire home/apt,4,2,2,2,$423.00 ,60,1125,5,5,5,5,5,5,5
23289684,Large 1BD Apt by MGH Fast WI-FI Quite Safe BST LOC,20079643,87%,22,West End,42.36362,-71.07038,Entire rental unit,Entire home/apt,3,1,1,1,$297.00 ,75,1125,4.85,5,4.92,5,5,5,4.85
23304072,The Boston Christopher One Bedroom,48494513,0%,11,South End,42.342,-71.07939,Entire rental unit,Entire home/apt,4,1,1,0,$199.00 ,29,1125,4.44,4.67,4.11,5,5,4.89,4.56
23304141,The Boston Christopher One Bedroom,48494513,0%,11,South End,42.34229,-71.07777,Entire rental unit,Entire home/apt,4,1,1,0,$229.00 ,29,1125,4.23,4.46,4.15,4.85,4.85,5,4.08
23304442,The Boston Christopher Studio Suite,48494513,0%,11,South End,42.34199,-71.07824,Entire rental unit,Entire home/apt,2,1,1,0,$149.00 ,29,1125,4.43,4.83,4.26,4.74,4.87,4.91,4.48
23316169,Charming Boston Condo - 5 Stars & Superhost!,129108155,100%,1,Roxbury,42.33031,-71.09377,Entire condo,Entire home/apt,4,1,2,5,$119.00 ,91,730,4.89,4.83,4.7,5,4.94,4.69,4.8
